|   1   |      2       |       3      |       4      |       5      |       6      |       7      |       8      |       9      |       10     |       11     |       12     |      13       |
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+

                       А. Балансовые счета
     Актив
|51403           3945617              0        3945617        5072303              0        5072303        2966790              0        2966790        6051130              0        6051130|
|51404             96789        1558415        1655204            239          43146          43385              0          75290          75290          97028        1526271        1623299|
|51405           3976173        6884338       10860511        8644045        3238396       11882441              0         453261         453261       12620218        9669473       22289691|
|51406           1561801        3256436        4818237         373993          97844         471837              0         157324         157324        1935794        3196956        5132750|
|51409                 0              0              0        1400000              0        1400000        1400000              0        1400000              0              0              0|
|51501            659355              0         659355           5247              0           5247              0              0              0         664602              0         664602|
|51505           8169836              0        8169836          62678              0          62678              0              0              0        8232514              0        8232514|
|51506            597375              0         597375           3843              0           3843              0              0              0         601218              0         601218|
|51901                 0        8790516        8790516              0        8968903        8968903              0        9123916        9123916              0        8635503        8635503|
|52601           1849312              0        1849312         247736              0         247736        1943515              0        1943515         153533              0         153533|
|60101         116295068              0      116295068              0              0              0              0              0              0      116295068              0      116295068|
|60102          55198675              0       55198675         445297              0         445297              0              0              0       55643972              0       55643972|
|60103                 0       31612604       31612604              0        1067074        1067074              0        1472742        1472742              0       31206936       31206936|
|60104                 0          10114          10114              0            369            369              0            365            365              0          10118          10118|
|60202          10867057              0       10867057              0              0              0              1              0              1       10867056              0       10867056|
|60204                 0            294            294              0             11             11              0             11             11              0            294            294|
|60302              2333              0           2333          67092              0          67092          67256              0          67256           2169              0           2169|
|60306               174              0            174         108081              0         108081         108248              0         108248              7              0              7|
|60308             22794          24620          47414          41486          26894          68380          52875          26935          79810          11405          24579          35984|
|60310             58612              0          58612         144872              0         144872         109338              0         109338          94146              0          94146|
|60312            913161           2792         915953        2478143            620        2478763        2554159           2153        2556312         837145           1259         838404|
|60314             34606          64380          98986           1087          26343          27430           4015          54685          58700          31678          36038          67716|
|60315                 0              0              0              0          28276          28276              0            467            467              0          27809          27809|
|60323           2599551         169142        2768693            529          56639          57168          26694          34423          61117        2573386         191358        2764744|
|60347                 0              0              0              0             13             13              0             13             13              0              0              0|
|60401           2390955              0        2390955           8590              0           8590          19935              0          19935        2379610              0        2379610|
|60701           1556015              0        1556015          24102              0          24102           6926              0           6926        1573191              0        1573191|
|60702             61878              0          61878              0              0              0           2391              0           2391          59487              0          59487|
|60901              7311              0           7311              0              0              0              0              0              0           7311              0           7311|
|61002             17355              0          17355           3460              0           3460            755              0            755          20060              0          20060|
|61008            201405              0         201405          34490              0          34490          71240              0          71240         164655              0         164655|
|61009             28837              0          28837           6486              0           6486           6577              0           6577          28746              0          28746|
|61010                 0              0              0              3              0              3              3              0              3              0              0              0|
|61209                 0              0              0          21890              0          21890          21890              0          21890              0              0              0|
|61210                 0              0              0       36076426              0       36076426       36076426              0       36076426              0              0              0|
|61212                 0              0              0           1283              0           1283           1283              0           1283              0              0              0|
|61403            361111              0         361111          99483              0          99483          26573              0          26573         434021              0         434021|
|61601                 0              0              0          73269              0          73269          73269              0          73269              0              0              0|
|70606         303089776              0      303089776       53058984              0       53058984         225618              0         225618      355923142              0      355923142|
|70607            519845              0         519845          49167              0          49167         154080              0         154080         414932              0         414932|
|70608         909501945              0      909501945       61694797              0       61694797              0              0              0      971196742              0      971196742|
|70609            355964              0         355964          32624              0          32624              0              0              0         388588              0         388588|
|70610              2337              0           2337             41              0             41              0              0              0           2378              0           2378|
|70614           2962967              0        2962967         505017              0         505017         838386              0         838386        2629598              0        2629598|
|итого по активу (баланс)                                                                                                                                                                    |
|             2968187180      894219351     3862406531     5909264866     1594687088     7503951954     5703057739     1601761723     7304819462     3174394307      887144716     4061539023|

     Пассив
|10208         383601128              0      383601128              0              0              0              0              0              0      383601128              0      383601128|
